CustomerID,InternalObligorID,OriginalInternalObligorID,ObligorName,InternalCreditFacilityID,OriginalInternalCreditFacilityID,City,Country,ZipCodeForeignMailingCode,IndustryCode,IndustryCodeType,EntityIndustryCode,StockExchange,TKR,CUSIP,ObligorLEI,PSRLEI,OriginationDate,MaturityDate,CurrentMaturityDate,FacilityType,CreditFacilityPurpose,CommittedExposure,UtilizedExposureGlobal,NetSalesCurrent,NetSalesPriorYear,OperatingIncome,RetainedEarnings,ProbabilityOfDefault,LGD,EAD,ASC32620,GuarantorFlag,GuarantorName,GuarantorTIN,GuarantorInternalID,GuarantorInternalRiskRating,CollateralMarketValue,SecurityType,ParticipationFlag,ParticipationInterest,InternalRating,TIN,OtherFacilityType,OtherFacilityPurpose,LineReportedOnFRY9C,LineOfBusiness,CumulativeChargeoffs,PastDue,NonAccrualDate,LienPosition,InterestRateVariability,InterestRate,InterestRateIndex,InterestRateSpread,InterestRateCeiling,InterestRateFloor,TaxStatus,EntityInternalID,EntityName,EntityInternalRiskRating,DateFinancials,DateLastAudit,DepreciationAmortization,InterestExpense,NetIncomeCurrent,NetIncomePriorYear,CashMarketableSecurities,AccountsReceivableCurrent,AccountsReceivablePriorYear,InventoryCurrent,InventoryPriorYear,CurrentAssetsCurrent,CurrentAssetsPriorYear,TangibleAssets,FixedAssets,TotalAssetsCurrent,TotalAssetsPriorYear,AccountsPayableCurrent,AccountsPayablePriorYear,ShortTermDebt,CurrentMaturitiesLongTermDebt,CurrentLiabilitiesCurrent,CurrentLiabilitiesPriorYear,LongTermDebt,MinorityInterest,TotalLiabilities,CapitalExpenditures,SNCInternalCreditID,LOCOM,CommittedExposureGlobalParValue,UtilizedExposureGlobalParValue,CommittedExposureGlobalFairValue,UtilizedExposureGlobalFairValue,SpecialPurposeEntityFlag,RenewalDate,CreditFacilityCurrency,PrepaymentPenaltyFlag,LeveragedLoanFlag,DispositionFlag,DispositionScheduleShift,SyndicatedLoanFlag,TargetHold,PCDNoncreditDiscount
CUST-59073737,IOB-59073737,IOB-59073737,Edwards-Evans,FAC-59073737,FAC-59073737,Port Markmouth,US,24117,541511,1,541511,NYSE,QVXH,NA,549300XSKYIFJWWHOSTC,549300XSKYIFJWWHOSTC,2023-12-26,2025-12-25,2025-12-25,7,1,$27.98M,$20.03M,354810182,355848769,67659747,41411909,0.25,0.1156,25883411,808681,2,Torres Group,386900711,GUAR-78985808,AA,$34.22M,0,4,0.4444,CCC,439530650,NA,NA,6,Middle Market,0,0,9999-12-31,1,2,0.061,7,0.0234,0.111,NONE,1,ENT-59073737,Edwards-Evans,CCC,2024-11-14,2023-07-14,10600335,1120255,66539492,69426042,26441788,47395809,43315119,74269389,63361674,148106986,125909974,242505245,238003961,628616192,717737405,32417582,28460788,40353303,51697786,124468671,114307142,154202227,12677748,278670898,24601379,NA,2,NA,NA,NA,NA,1,2024-11-18,USD,3,1,0,NA,4,0.1095,0
CUST-7976821,IOB-7976821,IOB-7976821,"Haas, Moreno and Obrien",FAC-7976821,FAC-7976821,Port Derek,GB,47820,488510,1,488510,NYSE,GGOS,NA,549300FSVPGWYUAXZXOT,549300FSVPGWYUAXZXOT,2020-05-27,2022-05-27,2022-05-27,7,1,$16.73M,$8.27M,162065446,160673465,44884611,36973599,0.2418,0.1603,15411062,648724,4,,,NA,NA,$26.79M,6,4,0.8489,BBB,570403831,NA,NA,6,Commercial Real Estate,0,0,9999-12-31,1,2,0.025,7,0.0194,NONE,NONE,2,ENT-7976821,"Haas, Moreno and Obrien",BBB,2025-02-20,2023-04-01,6679303,781140,44103471,43322977,10133993,25384257,24478339,33455779,34889503,68974029,73904920,133704774,69500146,272178949,232077486,19113884,17465525,21760092,23268553,64142529,72508839,121236176,19373858,185378705,11730156,NA,3,NA,NA,NA,NA,1,2024-11-19,USD,3,2,0,NA,3,0.8832,0
CUST-7692584,IOB-7692584,IOB-7692584,Porter Group,FAC-7692584,FAC-7692584,Jasontown,US,00599,541511,1,541511,,NA,NA,549300KGKPWPHXOHWWKF,549300KGKPWPHXOHWWKF,2024-01-31,2028-01-30,2028-01-30,7,11,$10.42M,$7.68M,119233078,125725164,33880017,28544863,0.1998,0.1648,9379994,343232,1,"Butler, Morgan and Bryant",801198453,GUAR-19780376,B,$23.63M,1,1,1.0,AA,069594136,NA,NA,11,Middle Market,0,0,9999-12-31,2,2,0.0237,7,0.0245,NONE,0.0037,1,ENT-7692584,Porter Group,AA,2024-04-25,2024-03-07,6105384,408349,33471668,38206977,9470892,13526445,14842669,28724577,29705399,51721914,50668179,97469669,88370528,237562111,255446421,10392736,11931952,12912839,13231793,36537368,40298335,89531043,NA,126068411,10782972,NA,3,NA,NA,NA,NA,1,2024-11-06,USD,1,1,0,NA,2,0.5475,0
CUST-49484951,IOB-49484951,IOB-49484951,Harvey PLC,FAC-49484951,FAC-49484951,South Danatown,US,75815,541511,1,541511,NASDAQ,MLLW,146412,549300UHABXWKGBJHQTS,549300UHABXWKGBJHQTS,2024-03-07,2025-03-07,2025-03-07,6,11,$15.26M,$5.56M,92201292,88850402,25927396,20662831,0.1907,0.0744,13662889,216542,1,Rollins Inc,384033989,GUAR-97237095,BB,$31.50M,1,5,0.8258,A,679463935,NA,NA,7,Small Business,0,0,9999-12-31,1,1,0.0447,5,NA,0.0947,NONE,1,ENT-49484951,Harvey PLC,A,2024-12-27,2023-04-26,4589880,648838,25278558,22054059,11340918,17406414,17970219,14431372,14487917,43178704,45017997,69583150,47210526,159972380,174245432,14214726,14253977,17367384,5527216,37109326,32168385,68974877,NA,106084203,5271045,SNC-49484951,3,NA,NA,NA,NA,1,2024-05-07,USD,3,1,0,NA,4,0.4642,0
CUST-49126156,IOB-49126156,IOB-49126156,Miller LLC,FAC-49126156,FAC-49126156,Port Stevenburgh,US,18194,541511,1,541511,NYSE,YYJH,314064,549300SHZZLRTYTGFQXS,549300SHZZLRTYTGFQXS,2020-11-17,2022-11-17,2022-11-17,6,11,$7.72M,$6.19M,55906993,54088211,12495248,7387233,0.0853,0.0643,6508733,42369,4,,,NA,NA,$22.78M,1,4,0.1378,AA,565309931,NA,NA,4,Middle Market,0,0,9999-12-31,3,3,0.05,7,0.0309,0.1,NONE,2,ENT-49126156,Miller LLC,AA,2024-09-15,2023-08-11,2183863,397540,12097708,10760672,3943371,10317504,10430904,12500052,11211866,26760927,30220027,50979895,38334129,116074951,131761396,7479750,7010542,8145100,8855477,24480327,23856837,38377882,NA,62858209,4903035,NA,2,NA,NA,NA,NA,1,2025-01-26,USD,3,1,0,NA,1,0.848,0
CUST-60969073,IOB-60969073,IOB-60969073,"Cline, Davis and Rivera",FAC-60969073,FAC-60969073,Richardton,US,43317,488510,1,488510,NYSE,VWMW,NA,549300RSIHKWXFNYYCXF,549300RSIHKWXFNYYCXF,2021-01-24,2025-01-23,2025-01-23,7,1,$17.27M,$5.32M,87473345,95410621,25520387,28552895,0.2228,0.1418,15737951,545456,4,,,NA,NA,$45.81M,0,1,1.0,BBB,548319313,NA,NA,1,Small Business,0,0,9999-12-31,2,2,0.0392,1,0.0341,0.0892,0.0192,1,ENT-60969073,"Cline, Davis and Rivera",BBB,2024-07-21,2023-03-30,4805889,783209,24737178,27680707,9290066,15108852,13098943,17531656,19628987,41930574,37035136,77105517,62139641,181175732,207881142,9716040,9651984,21779813,12982252,44478105,49683944,36554186,NA,81032291,7006372,NA,3,NA,NA,NA,NA,1,2024-10-20,USD,3,1,0,NA,0,NA,0
CUST-81551102,IOB-81551102,IOB-81551102,"Harris, Reid and Silva",FAC-81551102,FAC-81551102,Port Jessemouth,US,43200,522110,1,522110,NYSE,HXZX,NA,549300DNISQEYMHGGNWP,549300DNISQEYMHGGNWP,2022-08-13,2024-08-12,2024-08-12,6,11,$10.47M,$7.66M,141551822,134894085,27420882,40024580,0.25,0.1428,9689267,373953,1,Harris-Taylor,760682887,GUAR-30917512,CCC,$16.45M,1,1,1.0,A,NA,NA,NA,10,Small Business,0,0,9999-12-31,1,2,0.0464,2,0.0203,0.0964,0.0264,1,ENT-81551102,"Harris, Reid and Silva",A,2025-03-09,2024-03-09,4347339,528562,26892320,30480754,12131266,15762205,13853147,34780545,37473703,62674016,64926454,97341584,90232915,250248515,244346139,10999544,12575607,25075658,10042159,46117361,45751126,91647637,5345249,137764998,12067399,NA,3,NA,NA,NA,NA,1,2024-05-26,USD,2,2,0,NA,4,0.4511,0
CUST-68955105,IOB-68955105,IOB-68955105,Wilkinson-Pitts,FAC-68955105,FAC-68955105,West Rachel,US,85655,541511,1,541511,NASDAQ,SYFF,NA,549300AECLPDYYETNGRB,549300AECLPDYYETNGRB,2024-02-01,2027-01-31,2027-01-31,7,11,$15.66M,$7.58M,115873950,113862222,32506151,19826825,0.25,0.1548,14481780,605886,2,Patterson-Weber,601786174,GUAR-92551111,CCC,$43.99M,6,1,1.0,A,575914962,NA,NA,1,Corporate Banking,198560,0,9999-12-31,1,1,0.0776,5,NA,0.1276,NONE,1,ENT-68955105,Wilkinson-Pitts,A,2024-03-28,2024-01-31,4398460,813680,31692471,31529961,7731761,18726061,16805878,17450398,18692927,43908220,44259979,102984182,82290508,229182910,220631599,13942811,14646761,21385950,8046544,43375305,48879901,86887582,624056,130262887,15463202,NA,3,NA,NA,NA,NA,1,2024-12-09,USD,1,1,0,NA,3,0.9173,0
CUST-93530753,IOB-93530753,IOB-93530753,Perez Inc,FAC-93530753,FAC-93530753,Kathleenhaven,US,51264,541511,1,541511,,NA,707725,549300JDGUNWHRKDGPYZ,549300JDGUNWHRKDGPYZ,2024-08-11,2027-08-11,2027-08-11,6,11,$15.55M,$13.62M,129707114,145319132,34276046,51369611,0.0748,0.0904,13020797,105107,4,,,NA,NA,$27.89M,1,1,1.0,CCC,039238828,NA,NA,4,Small Business,0,0,9999-12-31,1,2,0.0676,7,0.0154,NONE,NONE,1,ENT-93530753,Perez Inc,CCC,2024-08-18,2023-05-09,6843172,925883,33350163,34945559,17112044,18647247,17515820,26537593,26169138,62296884,68191838,83421549,89684275,235402708,211282904,13907263,11980180,32876611,19804741,66588615,64782132,76734564,NA,143323179,12657684,NA,3,15549316,13616595,16845813,12856692,1,2024-10-11,USD,2,1,0,NA,2,0.2355,0
CUST-81205548,IOB-81205548,IOB-81205548,Spencer-Wright,FAC-81205548,FAC-81205548,New Jordanbury,US,62485,488510,1,488510,NYSE,SYTN,266617,549300OCPBJJCHCVTHOG,549300OCPBJJCHCVTHOG,2023-12-24,2027-12-23,2027-12-23,14,1,$11.60M,$7.83M,131909968,149711983,35062949,52135937,0.198,0.2138,10424148,490776,1,Whitehead LLC,090863165,GUAR-27924302,BB,$34.74M,0,1,1.0,CCC,848065262,NA,NA,6,Corporate Banking,0,30,9999-12-31,2,3,0.0653,7,0.0381,NONE,0.0453,1,ENT-81205548,Spencer-Wright,CCC,2024-11-02,2024-02-12,3994027,532301,34530648,35204916,7670007,19559553,19420104,29552643,27046803,56782203,54620517,113372444,103954925,274109572,240161146,13055812,11235313,37233765,6363136,56652713,55949703,53854971,NA,110507684,17629343,NA,3,11595504,7834568,12289638,7773452,1,2024-06-22,USD,3,1,0,NA,1,0.6122,0
CUST-4300584,IOB-4300584,IOB-4300584,Black LLC,FAC-4300584,FAC-4300584,Brookeburgh,CA,42535,522110,1,522110,NASDAQ,BFZS,NA,549300FDJTDGXFGVWWSL,549300FDJTDGXFGVWWSL,2022-03-20,2023-03-20,2023-03-20,14,11,$26.04M,$16.27M,350334040,374737448,95828849,142709901,0.25,0.0707,24087617,460268,4,,,NA,NA,$63.42M,0,4,0.2611,AA,277602603,NA,NA,1,Corporate Banking,0,0,9999-12-31,3,2,0.0585,2,0.0186,0.1085,0.0385,1,ENT-4300584,Black LLC,AA,2024-11-21,2023-11-25,18097123,1147672,94681177,108005802,45815397,59377472,56267177,87165263,89141286,192358132,188520055,297949219,206547323,696854674,610049076,41090368,45178343,68187057,24556719,133834144,126716033,204468392,NA,338302536,23706784,NA,3,NA,NA,NA,NA,1,2024-09-27,USD,3,1,0,NA,1,0.2941,0
CUST-85035029,IOB-85035029,IOB-85035029,"Parker, Thomas and Vasquez",FAC-85035029,FAC-85035029,Williamsberg,US,16016,488510,1,488510,NASDAQ,ZYGF,NA,549300PCHIJVDNULYYJW,549300PCHIJVDNULYYJW,2024-02-12,2027-02-11,2027-02-11,6,1,$29.63M,$16.95M,329040202,341930829,86117908,105383642,0.1953,0.0437,26595700,252821,4,,,NA,NA,$87.01M,0,1,1.0,B,409297763,NA,NA,8,Small Business,0,0,9999-12-31,1,3,0.0298,1,0.0318,0.0798,NONE,1,ENT-85035029,"Parker, Thomas and Vasquez",B,2024-11-29,2023-04-03,15836983,1721353,84396555,75262566,30538872,64982224,66884567,51162860,53635039,146683956,166789646,229370665,155585480,531640101,481804526,55856454,57284486,66943918,14473340,137273712,129944588,145699306,NA,282973018,27540098,NA,3,NA,NA,NA,NA,1,2024-09-20,USD,2,1,0,NA,3,0.1849,0
CUST-96526212,IOB-96526212,IOB-96526212,Johnson-Grimes,FAC-96526212,FAC-96526212,Port Michellehaven,GB,98232,488510,1,488510,NYSE,LFTF,NA,549300AZEXVGPVVIFWHG,549300AZEXVGPVVIFWHG,2021-11-19,2022-11-19,2022-11-19,6,11,$9.98M,$4.28M,102382057,109797531,20668966,30291898,0.0841,0.1101,8407930,92488,1,"Morgan, Underwood and Delacruz",266741467,GUAR-44390342,AA,$28.50M,1,1,1.0,BB,811027340,NA,NA,5,Small Business,137619,0,9999-12-31,3,2,0.0649,7,0.0198,0.1149,NONE,1,ENT-96526212,Johnson-Grimes,BB,2024-10-31,2023-05-29,2518040,360266,20308700,21746529,5843234,16863957,18330222,18226920,17739830,40934111,45088926,87844661,55620331,184399103,159418280,12845995,13853793,25090921,12681620,50618536,57813931,77669897,NA,128288433,6547700,NA,3,NA,NA,NA,NA,1,2024-08-27,USD,3,2,0,NA,1,0.1778,0
CUST-30524521,IOB-30524521,IOB-30524521,Garcia-Jones,FAC-30524521,FAC-30524521,Vegamouth,US,79800,541511,1,541511,,NA,NA,549300TWSLGZEFGNYNQD,549300TWSLGZEFGNYNQD,2020-04-07,2022-04-07,2022-04-07,6,11,$10.50M,$6.85M,64041362,59897868,10983152,8553775,0.1758,0.0478,9327162,88259,3,Lawrence LLC,412883367,GUAR-52458463,AAA,$15.10M,1,1,1.0,A,216673582,NA,NA,3,Middle Market,298209,0,9999-12-31,1,2,0.0451,7,0.0252,0.0951,NONE,1,ENT-30524521,Garcia-Jones,A,2024-05-05,2023-10-15,1852217,499283,10483869,10255635,4764290,11815979,12670102,12659674,12430984,29239943,27097277,56825095,39730479,125795517,127644837,8254880,8624896,6716889,3310525,18282294,19906983,30867666,NA,49149960,5550911,NA,3,NA,NA,NA,NA,2,2024-10-19,USD,3,2,0,NA,1,0.8846,0
CUST-79446037,IOB-79446037,IOB-79446037,Haynes Ltd,FAC-79446037,FAC-79446037,Floresview,US,06666,522110,1,522110,NYSE,TLQJ,901520,549300YLIPPMQFDQIHGJ,549300YLIPPMQFDQIHGJ,2022-10-07,2026-10-06,2026-10-06,8,1,$11.10M,$3.49M,76234698,73826663,17605513,17895812,0.25,0.0985,10264026,273245,4,,,NA,NA,$30.71M,1,1,1.0,B,426225261,NA,NA,5,Small Business,0,30,9999-12-31,1,2,0.0677,1,0.0188,NONE,0.0477,1,ENT-79446037,Haynes Ltd,B,2025-01-13,2023-11-25,1916951,479791,17125722,15624984,6053242,12844684,10920247,15278470,16519796,34176396,30678853,51732961,46033375,131942732,145479662,10187124,8732813,14049157,11852747,36089028,36303851,44008467,NA,80097495,7338458,NA,3,NA,NA,NA,NA,2,2024-05-13,USD,1,2,0,NA,2,0.2349,0
CUST-30107098,IOB-30107098,IOB-30107098,Mckinney LLC,FAC-30107098,FAC-30107098,North Johnside,US,42135,541511,1,541511,NYSE,FVOQ,NA,549300OLTRQGSWHMRLSP,549300OLTRQGSWHMRLSP,2020-06-01,2022-06-01,2022-06-01,7,12,$15.70M,$8.28M,222221027,195300193,55740848,67442053,0.25,0.2001,14526821,785626,4,,,NA,NA,$22.13M,0,1,1.0,AAA,774587458,NA,NA,9,Small Business,0,0,9999-12-31,2,2,0.0219,7,0.0261,NONE,NONE,1,ENT-30107098,Mckinney LLC,AAA,2024-10-30,2023-06-21,7249636,513498,55227350,59018303,19619875,38273846,36836386,47665659,51423024,105559380,92757934,136399934,107684885,349644199,300982164,27515645,28707542,33059348,22240958,82815951,78198477,172772425,4171944,255588376,21428694,NA,3,NA,NA,NA,NA,1,2025-01-01,USD,3,1,0,NA,4,0.7323,0
CUST-47385369,IOB-47385369,IOB-47385369,Hodges LLC,FAC-47385369,FAC-47385369,Davidview,US,58023,522110,1,522110,NYSE,PICI,NA,549300KMSDEKMMUEDQOW,549300KMSDEKMMUEDQOW,2022-01-21,2023-01-21,2023-01-21,8,11,$13.19M,$4.83M,162129372,145345218,41780927,25046527,0.25,0.1991,12201098,656551,1,Vasquez LLC,794056192,GUAR-35909357,AAA,$37.07M,0,1,1.0,AA,581236751,NA,NA,8,Middle Market,0,150,2024-08-08,1,2,0.0748,2,0.0386,0.1248,0.0548,1,ENT-47385369,Hodges LLC,AA,2024-06-09,2023-10-06,5607037,563960,41216967,37112258,20338527,16509039,17946557,32057109,36145555,68904675,68112273,149133146,122973694,341011515,302669809,12322699,13366313,24142460,22863709,59328868,66367762,67011396,NA,126340264,22609968,NA,3,13190377,4832251,13732785,4960550,1,2024-09-15,USD,1,1,0,NA,2,0.1267,0
CUST-72472495,IOB-72472495,IOB-72472495,"Martinez, Ryan and Gutierrez",FAC-72472495,FAC-72472495,Ericksonberg,US,09901,541511,1,541511,NYSE,TOFR,NA,549300DZJSTHPSOXYKNO,549300DZJSTHPSOXYKNO,2023-04-17,2025-04-16,2025-04-16,7,12,$13.07M,$11.47M,133147715,123563917,35434419,17841222,0.2067,0.1682,11808904,454488,1,Torres PLC,083801214,GUAR-83199740,AA,$19.41M,0,1,1.0,BB,829359420,NA,NA,6,Commercial Real Estate,598488,0,9999-12-31,4,1,0.0505,5,NA,NONE,NONE,1,ENT-72472495,"Martinez, Ryan and Gutierrez",BB,2024-08-20,2024-01-12,6127965,396020,35038399,37439858,7009050,20571962,21706256,31056128,28489393,58637140,50500521,118852997,66558671,244048808,250619889,18284100,16418495,15728005,15743857,49755962,50436162,82243997,23494932,131999959,12261414,NA,3,NA,NA,NA,NA,1,2024-06-08,USD,2,1,0,NA,2,0.8059,0
CUST-6329465,IOB-6329465,IOB-6329465,Brooks-Johnson,FAC-6329465,FAC-6329465,South Ronnie,US,37959,522110,1,522110,NYSE,PWHQ,NA,549300RRNZLSAKBKXMBK,549300RRNZLSAKBKXMBK,2023-06-19,2025-06-18,2025-06-18,6,11,$13.78M,$10.69M,93284255,102588396,21062789,12137090,0.1596,0.0725,12125025,159502,4,,,NA,NA,$17.94M,1,1,1.0,AA,644182691,NA,NA,6,Small Business,0,0,9999-12-31,1,2,0.0594,1,0.0242,NONE,NONE,1,ENT-6329465,Brooks-Johnson,AA,2024-11-30,2023-12-16,3693469,752015,20310774,17778914,12790759,17102996,16499935,16744073,16452487,46637828,47251438,76431729,65340013,188409570,174559999,13004496,11624593,21224509,7093423,41322428,35225255,50353476,NA,91675904,8178643,NA,2,13781260,10691012,13731589,11107645,1,2024-12-21,USD,3,1,0,NA,3,0.615,0
CUST-26203118,IOB-26203118,IOB-26203118,Garcia-Johnson,FAC-26203118,FAC-26203118,Davismouth,US,22612,522110,1,522110,NYSE,YQHK,318597,549300VSTZCTIYQYZQWY,549300VSTZCTIYQYZQWY,2021-09-20,2023-09-20,2023-09-20,6,1,$8.13M,$6.95M,67229169,70490159,16850851,13770592,0.1059,0.0616,6933674,53033,4,,,NA,NA,$22.00M,6,1,1.0,A,NA,NA,NA,2,Small Business,0,0,9999-12-31,1,1,0.0745,5,NA,0.1245,0.0545,1,ENT-26203118,Garcia-Johnson,A,2025-03-03,2023-07-09,1820705,312468,16538383,18219770,7718876,10250106,11646188,14560344,15341185,32529326,33918164,59853022,28217964,120600312,135512627,6932183,7600763,14931781,9459006,31322970,33572603,37271694,NA,68594664,3838811,NA,2,NA,NA,NA,NA,1,2025-02-19,USD,2,1,0,NA,3,0.2375,0
CUST-23677161,IOB-23677161,IOB-23677161,Watson-Mcmahon,FAC-23677161,FAC-23677161,South Eric,US,64279,522110,1,522110,NASDAQ,ZNSP,933009,549300DMMQOFEWAKWQPW,549300DMMQOFEWAKWQPW,2024-06-17,2026-06-17,2026-06-17,7,11,$14.97M,$7.12M,178122504,173116111,27078026,19780904,0.25,0.1864,13846201,697549,4,,,NA,NA,$33.79M,1,1,1.0,BBB,130023539,NA,NA,8,Commercial Real Estate,0,0,9999-12-31,1,1,0.0451,5,NA,0.0951,NONE,2,ENT-23677161,Watson-Mcmahon,BBB,2024-10-24,2023-06-12,2860637,457041,26620985,29269840,19623377,23227888,24843189,36442743,40203067,79294008,90936356,160918154,76208881,316421043,337988807,20743282,18451314,40213870,15620948,76578100,86642047,75415604,23651074,151993704,12590254,NA,3,14968866,7116995,13826603,6484577,1,2024-03-23,USD,1,1,0,NA,3,0.1304,0
CUST-57391746,IOB-57391746,IOB-57391746,"Burns, Stevens and Lopez",FAC-57391746,FAC-57391746,West Trevor,US,51798,522110,1,522110,NASDAQ,GIEJ,NA,549300GJGQPGIRAKOKMB,549300GJGQPGIRAKOKMB,2021-09-03,2025-09-02,2025-09-02,8,11,$11.56M,$6.86M,64296256,60867833,18227805,14844228,0.2344,0.0933,10602787,252803,4,,,NA,NA,$29.79M,1,1,1.0,CCC,NA,NA,NA,2,Corporate Banking,55978,0,9999-12-31,3,1,0.0715,5,NA,0.1215,0.0515,1,ENT-57391746,"Burns, Stevens and Lopez",CCC,2025-02-05,2024-01-01,3099644,597117,17630688,18605263,4325070,8634831,7701486,10685990,9994674,23645891,25848693,57912381,44798762,126357034,111379049,6988881,6655638,16878594,5181804,29049279,25989285,46106377,NA,75155656,5268290,NA,3,11559998,6859746,11175350,6274024,1,2025-01-19,USD,3,1,0,NA,4,0.8063,0
CUST-10032585,IOB-10032585,IOB-10032585,Taylor Ltd,FAC-10032585,FAC-10032585,East Kellyberg,US,51621,541511,1,541511,NASDAQ,CTXD,031034,549300UBNSPPGZGRRXYG,549300UBNSPPGZGRRXYG,2020-06-05,2024-06-04,2024-06-04,6,1,$23.22M,$11.32M,120591703,138309410,21171165,16606428,0.2352,0.1397,21309888,762945,1,Taylor-Rojas,327088403,GUAR-18378685,AAA,$42.82M,1,1,1.0,B,681217061,NA,NA,7,Corporate Banking,0,0,9999-12-31,1,2,0.035,7,0.0161,0.085,0.015,1,ENT-10032585,Taylor Ltd,B,2024-10-27,2023-11-06,3160778,968883,20202282,19085690,6039385,19033896,19017048,28176384,28773258,53249665,47434294,89975508,85635652,228860825,212235596,14449323,12548992,24911111,17127923,56488357,57336710,64097510,NA,120585867,15174489,NA,3,NA,NA,NA,NA,1,2024-10-08,USD,1,1,0,NA,0,NA,0
CUST-54427718,IOB-54427718,IOB-54427718,Williams LLC,FAC-54427718,FAC-54427718,Jenniferport,CA,13095,488510,1,488510,NYSE,WEJM,NA,549300RMXOKPHMZGLHJA,549300RMXOKPHMZGLHJA,2020-05-27,2024-05-26,2024-05-26,6,11,$16.11M,$13.09M,85611227,94305703,23835248,26695726,0.0463,0.0851,13262079,63542,2,"Miller, Schwartz and Parrish",251433082,GUAR-43058202,B,$20.70M,0,1,1.0,BB,295509038,NA,NA,11,Small Business,0,0,9999-12-31,1,2,0.033,7,0.0239,NONE,NONE,1,ENT-54427718,Williams LLC,BB,2024-06-22,2023-08-14,4590829,868919,22966329,24465195,11940345,13361352,12647513,17286845,15320692,42588542,36852321,68830235,34245540,145664317,151097275,8949659,9077718,16322664,12126515,37398838,36230597,60269529,2434296,97668367,6742432,NA,3,NA,NA,NA,NA,1,2024-12-01,USD,3,1,0,NA,0,NA,0
CUST-40384878,IOB-40384878,IOB-40384878,"Wilson, White and Sutton",FAC-40384878,FAC-40384878,Olsontown,US,61205,522110,1,522110,NYSE,CJXH,NA,549300NOLVYXFVUSYUBY,549300NOLVYXFVUSYUBY,2023-10-11,2027-10-10,2027-10-10,6,1,$22.17M,$16.24M,211110233,187964740,41518917,61635997,0.25,0.154,20511334,853715,4,,,NA,NA,$58.80M,0,1,1.0,BB,732239928,NA,NA,9,Small Business,0,0,9999-12-31,2,4,0.0259,1,0.0271,0.0759,0.0059,1,ENT-40384878,"Wilson, White and Sutton",BB,2024-12-28,2023-07-13,7545502,1003478,40515439,39276415,23219207,39382158,36645938,36732725,32006239,99334090,86852522,187707532,150162794,437204416,470939991,26179920,24134180,26173047,31252496,83605463,87287951,115099251,15270850,198704714,21256479,NA,3,NA,NA,NA,NA,1,2024-09-17,USD,3,2,0,NA,4,0.225,0
CUST-87315405,IOB-87315405,IOB-87315405,"Padilla, Cisneros and Sharp",FAC-87315405,FAC-87315405,Lake Amber,US,23301,488510,1,488510,NYSE,XRJU,NA,549300BIBSSTUUOLWNVP,549300BIBSSTUUOLWNVP,2024-10-29,2026-10-29,2026-10-29,8,11,$14.08M,$7.80M,131308136,132676630,36886922,18970033,0.25,0.2052,13025689,722397,4,,,NA,NA,$23.68M,0,1,1.0,AA,698052065,NA,NA,5,Middle Market,0,0,9999-12-31,3,3,0.0705,1,0.0393,NONE,NONE,1,ENT-87315405,"Padilla, Cisneros and Sharp",AA,2024-03-26,2023-10-28,6600178,636221,36250701,32912745,19333134,22847976,23045732,23817882,20989342,65998992,71093106,84100244,94150663,244249899,267105376,19605779,18144078,27586021,15390543,62582343,62667330,66511099,NA,129093442,10991375,NA,2,14081826,7796735,15363681,8231703,1,2024-04-30,USD,1,2,0,NA,2,0.5543,0
CUST-65818681,IOB-65818681,IOB-65818681,"Beasley, Day and Mcmahon",FAC-65818681,FAC-65818681,New Davidberg,US,98815,488510,1,488510,,NA,NA,549300ZMSDKCXTOYJOST,549300ZMSDKCXTOYJOST,2025-01-25,2027-01-25,2027-01-25,6,1,$13.43M,$6.73M,102610239,98816727,20977665,20186445,0.25,0.1413,12418179,474240,4,,,NA,NA,$31.41M,0,1,1.0,AA,244755312,NA,NA,9,Small Business,0,0,9999-12-31,1,2,0.08,7,0.0233,0.13,NONE,1,ENT-65818681,"Beasley, Day and Mcmahon",AA,2024-11-12,2023-09-09,2312475,667976,20309689,19261921,9090374,16132112,15395640,16283580,14969672,41506066,44202598,68753833,55895579,166155478,148032556,10810196,9450045,18287910,16415186,45513292,39953037,63392540,NA,108905832,6291314,NA,3,NA,NA,NA,NA,1,2024-04-20,USD,3,2,0,NA,0,NA,0
CUST-7759301,IOB-7759301,IOB-7759301,Hall LLC,FAC-7759301,FAC-7759301,East Michael,CA,73738,522110,1,522110,NYSE,XPRN,NA,549300XEJUDDEZNMWDMG,549300XEJUDDEZNMWDMG,2023-05-29,2024-05-28,2024-05-28,6,11,$19.13M,$14.55M,195168330,175989769,33742899,17996110,0.25,0.2066,17693155,987947,4,,,NA,NA,$25.20M,1,5,0.3168,CCC,467538932,NA,NA,4,Small Business,262478,0,9999-12-31,1,1,0.0695,5,NA,0.1195,0.0495,1,ENT-7759301,Hall LLC,CCC,2025-02-28,2023-07-18,4579134,993600,32749299,33560369,16495868,21088685,22513147,30455054,28109564,68039607,73292133,164694365,95607978,328341950,355913161,15772403,13641366,24233420,19592790,59598613,54358489,130173569,33582715,189772182,19105664,SNC-7759301,3,NA,NA,NA,NA,1,2024-11-01,USD,1,1,0,NA,4,0.6114,0
